CpG alpha ishvCpG
cg25295453 0.363854768231964 controls
cg01082299 0.697076768442267 controls
cg00169964 0.999999971402726 controls
cg16917654 6.47409586147421e-09 controls
cg23217680 0.756869729304517 controls
cg19373199 0.420394210703516 controls
cg19510626 0.772379187671521 controls
cg27522780 6.47409586147421e-09 controls
cg06478823 0.747306388530227 controls
cg12294361 0.232363934947263 controls
cg14499274 0.546842142942922 controls
cg19726408 0.518278609374843 controls
cg18451588 0.356788177427208 controls
cg17330093 0.613903348375705 controls
cg10765212 0.689666556605251 controls
cg06688763 0.508732486309696 controls
cg25400746 0.462485098541605 controls
cg13927040 0.0735696057174252 controls
cg06707970 0.288156045101674 controls
cg07416664 0.999999971402726 controls
cg25551243 0.526762875514855 controls
cg13331196 0.44650810954846 controls
cg09406989 0.80368225087225 controls
cg20925954 0.70950333452602 controls
cg27066989 0.410970544370599 controls
cg00300969 0.396878746980297 controls
cg08358943 0.573275215287656 controls
cg16920502 0.329749765868733 controls
cg16308533 0.874882606278076 controls
cg09714789 0.707775167900621 controls
cg19912956 0.808385301972666 controls
cg26559829 0.373584065117422 controls
cg08937156 0.322507007737798 controls
cg22261669 0.617068100565662 controls
cg09526215 0.365784983711048 controls
cg10673740 0.471554657066022 controls
cg09554406 0.643375378045693 controls
cg05520811 0.756226158247462 controls
cg13876135 0.414980205350681 controls
cg22926842 0.500764773353604 controls
cg14164816 0.742033814902645 controls
cg05357750 6.47409586147421e-09 controls
cg03487027 0.356035881719132 controls
cg12164922 0.56415859824962 controls
cg10432947 0.788714239990511 controls
cg04751549 0.831488137738402 controls
cg25031476 0.514931076282236 controls
cg27461824 0.417165954090125 controls
cg18432414 0.510472312407359 controls
cg23434998 0.185903041547096 controls
cg06572093 0.863217154271209 controls
cg27250032 0.443364775968023 controls
cg19181479 0.151259019481712 controls
cg25500444 0.387610280749284 controls
cg01856384 0.849680748287685 controls
cg27134832 0.233305208819888 controls
cg23762263 0.884628771122482 controls
cg16284213 0.445177681257543 controls
cg04452362 0.36789512194417 controls
cg11674355 0.225250927241995 controls
cg13939809 0.886493214531817 controls
cg01304890 0.162005522846606 controls
cg27340506 0.791283805207718 controls
cg20379671 0.631812858935356 controls
cg11003530 0.939670020794092 controls
cg25930673 0.151219531965828 controls
cg18410271 0.277515540108921 controls
cg23460961 0.746322684401841 controls
cg21601405 0.730516994012792 controls
cg00187059 0.282217284347808 controls
cg26014401 0.488399383318418 controls
cg18062140 0.794962740146001 controls
cg16936953 0.687481934630221 controls
cg09449069 0.137971061250559 controls
cg11261850 0.582498840225675 controls
cg03345145 0.233369616105429 controls
cg08830672 0.676625939023897 controls
cg15454074 0.540519979333864 controls
cg26325912 0.479226423410384 controls
cg14533595 0.195493562828598 controls
cg22403266 0.119916114225141 controls
cg13601855 0.247199294501635 controls
cg03297163 0.644074403941255 controls
cg07239110 0.0623301141031614 controls
cg14957346 0.676536926394172 controls
cg16158779 0.43473695246391 controls
cg14242936 0.524310951615938 controls
cg11367973 0.408195578474053 controls
cg14021880 0.451148575307413 controls
cg07551060 0.614554047869646 controls
cg01819568 0.610255246003983 controls
cg25173392 0.712666273037039 controls
cg10347418 0.239181904534658 controls
cg11095658 0.914306468829837 controls
cg21579209 0.0514398917772145 controls
cg06792126 0.684745894145147 controls
cg19715771 0.326711801961418 controls
cg05176958 0.114843604487916 controls
cg00583861 0.376975047914001 controls
cg04057238 0.384560865156841 controls
cg13636880 6.47409586147421e-09 controls
cg25223623 0.954254894113108 controls
cg01383486 0.84318403730602 controls
cg05038268 0.318381296954141 controls
cg26925669 0.126400482656899 controls
cg20552903 0.157279983272301 controls
cg11024450 0.208365689292481 controls
cg11496569 0.281046972734449 controls
cg10588679 6.47409586147421e-09 controls
cg22333846 0.0158168057376663 controls
cg18887096 0.79703448304894 controls
cg12644845 0.0704159418069639 controls
cg17616192 0.696409993604249 controls
cg07191791 0.372956563235375 controls
cg17096262 0.11000924536144 controls
cg19712821 0.504206162791653 controls
cg02951765 0.450022067714591 controls
cg23883632 0.85990211507412 controls
cg21655444 0.217896425286506 controls
cg03818034 0.266518498696499 controls
cg23901967 0.592994749263676 controls
cg15169077 0.300914406008647 controls
cg02082571 0.465567602955989 controls
cg13412283 0.591923586790959 controls
cg01810875 0.284422060829277 controls
cg08229358 0.291454464545072 controls
cg05185038 0.686264388385754 controls
cg16912563 0.674586792089923 controls
cg17641904 0.487193321199464 controls
cg07169826 0.572584517997569 controls
cg26604895 0.547600939577644 controls
cg23029635 0.223145822171052 controls
cg13696490 0.648048598308913 controls
cg08785166 0.137147536207619 controls
cg02807008 0.139505174025315 controls
cg14239592 0.613774792597693 controls
cg11594217 6.47409586147421e-09 controls
cg09155905 0.588852722212619 controls
cg08533336 0.656784641390449 controls
cg05221738 0.248167721195249 controls
cg01962077 0.146981825981225 controls
cg16554228 0.123220060750308 controls
cg17443080 0.235685208500259 controls
cg06786860 0.425118093061959 controls
cg03072195 6.47409586147421e-09 controls
cg10447080 0.812239845743615 controls
cg02990330 0.5273642066649 controls
cg16700555 0.533724183265562 controls
cg25436634 0.786294095129139 controls
cg23299484 0.316744414406875 controls
cg23925540 0.377212933731626 controls
cg24306422 0.440022793202537 controls
cg16706260 0.763322290587094 controls
cg17153045 0.383174275236168 controls
cg17086398 0.672948841170583 controls
cg15947301 0.387817011145906 controls
cg01218206 0.599002623558794 controls
cg12288726 0.460438933633241 controls
cg26295786 0.709811861531949 controls
cg08127462 0.294612090904655 controls
cg14333542 0.418450570072401 controls
cg00916659 0.536653188938665 controls
cg08198040 0.606797041997796 controls
cg13721989 0.427804311403376 controls
cg13661827 0.347964148158179 controls
cg01396774 0.175834110732433 controls
cg19782411 0.197715674293565 controls
cg13149600 6.47409586147421e-09 controls
cg26610624 0.450893699863211 controls
cg25386579 0.287233059938783 controls
cg21375204 0.4064234956045 controls
cg05916744 6.47409586147421e-09 controls
cg00580715 0.167777438446878 controls
cg13877109 0.117616578081639 controls
cg05694921 0.74571070181052 controls
cg21469505 0.863385219702554 controls
cg06211744 0.417432295261685 controls
cg19273694 0.593372256160834 controls
cg11738198 0.543999457087812 controls
cg12886731 0.399074171733314 controls
cg04468568 0.579545600306866 controls
cg13442016 0.462666609151601 controls
cg05875421 0.571633817708255 controls
cg02632800 0.409721770744925 controls
cg12145394 0.338211903042208 controls
cg08464674 6.47409586147421e-09 controls
cg23040782 0.436144598452883 controls
cg06959103 0.0784215140790956 controls
cg11717194 6.47409586147421e-09 controls
cg18923721 0.733520520929558 controls
cg06772654 0.417834969136798 controls
cg14388858 0.298664431409302 controls
cg09781932 0.162183348457479 controls
cg12200124 0.184933311504165 controls
cg19292749 6.47409586147421e-09 controls
cg20387087 0.0706493031051457 controls
cg03001176 0.19173605805048 controls
cg10504000 0.673034416793837 controls
cg22255690 6.47409586147421e-09 controls
cg18242139 0.444352601196791 controls
cg20176285 6.47409586147421e-09 controls
cg22931622 0.274605820700537 controls
cg08927728 0.73313781614087 controls
cg14482712 0.684174330279338 controls
cg16839413 0.412196917410953 controls
cg09477407 0.392309912230524 controls
cg02811067 0.657934315882293 controls
cg05866021 0.347631267090996 controls
cg21003654 0.921866451809553 controls
cg19478223 0.166638486482169 controls
cg23051559 0.167521306784291 controls
cg04312209 0.620104637597966 controls
cg02582925 6.47409586147421e-09 controls
cg26527457 0.69295031891978 controls
cg20641531 0.25503866008233 controls
cg08055131 0.582414883491283 controls
cg20353001 0.867620907042826 controls
cg06419846 0.28168353846222 controls
cg10503138 0.781611109425066 controls
cg25882597 0.676963659103709 controls
cg19983527 0.633442224327795 controls
cg27403989 0.669185173368277 controls
cg18582260 0.693282930778793 controls
cg17107691 0.187978152059335 controls
cg23353000 0.69124517142208 controls
cg03800844 0.496443601884387 controls
cg06168149 0.400529777241721 controls
cg18801311 0.606857097398164 controls
cg08999915 6.47409586147421e-09 controls
cg24718827 0.637630625725044 controls
cg04388657 0.893597734579686 controls
cg10886992 0.278523800329123 controls
cg01845356 0.716531609423244 controls
cg25096368 0.178690975383861 controls
cg09162137 0.092839814531513 controls
cg07936030 0.431710626153759 controls
cg06788267 0.34925802418781 controls
cg10802528 0.455189624250335 controls
cg23661466 0.658466797486159 controls
cg22346959 0.301576697707982 controls
cg02222982 0.533864650364824 controls
cg16708880 0.911348499004725 controls
cg02325250 0.377582667161766 controls
cg04747322 0.295453899193702 controls
cg25018951 0.563178009686338 controls
cg26580413 0.611134817099222 controls
cg25032793 0.250327939567659 controls
cg26167841 0.569633249878228 controls
cg15389025 0.670617087074964 controls
cg04837597 0.422860858366159 controls
cg03202732 0.73649281483298 controls
cg02858267 0.444229631056988 controls
cg06891043 0.469730060583041 controls
cg08136416 0.238244199772772 controls
cg19512582 0.836141643064002 controls
cg23616761 0.184337331632068 controls
cg15390894 0.782385169526018 controls
cg23651872 0.999999971402726 controls
cg05778424 0.737171553311713 controls
cg06864533 0.638354751792794 controls
cg06098215 0.69805558045503 controls
cg00620464 0.619434097676088 controls
cg23045594 0.0784169825192855 controls
cg22201516 0.149568797824756 controls
cg00916117 6.47409586147421e-09 controls
cg14409166 0.480850548656099 controls
cg11472279 6.47409586147421e-09 controls
cg19864758 0.159062341597489 controls
cg14935343 6.47409586147421e-09 controls
cg16375728 6.47409586147421e-09 controls
cg14209730 0.525016436388187 controls
cg22192762 6.47409586147421e-09 controls
cg14535274 0.720830135724303 controls
cg23269169 0.0876390836464462 controls
cg20227763 0.169488391771026 controls
cg13452939 0.759164000411379 controls
cg21121843 0.653390504608958 controls
cg01862266 0.0080120249653514 controls
cg02797201 6.47409586147421e-09 controls
cg18924771 0.831455920511868 controls
cg24546984 6.47409586147421e-09 controls
cg22014430 0.474611297721742 controls
cg10958402 6.47409586147421e-09 controls
cg17782317 0.468254586685381 controls
cg13665266 6.47409586147421e-09 controls
cg02985541 0.796432124720511 controls
cg17504203 0.144562477284853 controls
cg10199168 0.816859994519642 controls
cg27576367 6.47409586147421e-09 controls
cg25726269 6.47409586147421e-09 controls
cg25488067 0.372373891933798 controls
cg16977668 6.47409586147421e-09 controls
cg19699628 6.47409586147421e-09 controls
cg19295314 0.29121008861764 controls
cg25522119 0.0254500744089433 controls
cg21643217 0.448900397888515 controls
cg04307853 0.212117557722397 controls
cg13752837 6.47409586147421e-09 controls
cg05848120 6.47409586147421e-09 controls
cg18656581 6.47409586147421e-09 controls
cg17787710 0.0343008479871966 controls
cg10441013 6.47409586147421e-09 controls
cg04735908 0.116961458723625 controls
cg10399944 6.47409586147421e-09 controls
cg04130656 6.47409586147421e-09 controls
cg09671146 0.031622468018131 controls
cg03139797 6.47409586147421e-09 controls
cg22285878 6.47409586147421e-09 controls
cg04885881 0.644204028288934 controls
cg00906167 0.0859858235967608 controls
cg10776057 0.490841753216033 controls
cg01280390 0.891448624770267 controls
cg13746813 0.37359812991683 controls
cg08716655 0.397953767155123 controls
cg12209693 0.876537651636917 controls
cg11478024 0.794952622774908 controls
cg08454687 0.721936313008383 controls
cg06096446 0.558696869378371 controls
cg00199047 0.147870756290225 controls
cg22791643 0.406785548462235 controls
cg03240059 0.305979287460934 controls
cg18825766 0.700480751899926 controls
cg01521220 0.543916617090141 controls
cg25918947 0.762061456554754 controls
cg25830305 0.899371840053957 controls
cg03290131 0.612880343864036 controls
cg13275603 0.830417375642267 controls
cg16903060 0.802408169221689 controls
cg19880597 0.808835598091425 controls
cg10997785 0.842876721584032 controls
cg09812376 0.658048699876181 controls
cg16761276 0.793425339953876 controls
cg14419102 0.727314197540631 controls
cg10381520 0.0831147950729705 controls
cg27179866 0.585362482306984 controls
cg09901733 0.611993934205773 controls
cg01346077 0.793655693995083 controls
cg24168221 0.804548649408548 controls
cg02642549 0.703086582336492 controls
cg19574915 0.805963395743313 controls
cg07438660 0.64546206510176 controls
cg02493602 0.811619787262804 controls
cg12864235 0.935292318294582 controls
cg03536711 0.78490696222414 controls
cg01654820 0.796794367552354 controls
cg22985172 0.621506044280381 controls
cg16416158 0.585051476338349 controls
cg01938009 0.47405228107801 controls
cg10645314 0.228379466593752 controls
cg24514275 0.736908194020953 controls
cg17763354 0.285578669337755 controls
cg04536393 0.706634389878702 controls
cg09760422 0.900426776328708 controls
cg07784793 0.00172661519682609 controls
cg10619644 0.46348344763999 controls
cg16119613 0.536973145479548 controls
cg15930703 0.830820857370006 controls
cg24590430 0.610915648327616 controls
cg18559767 0.802835320311791 controls
cg17783140 0.0716625011900471 controls
cg13839957 0.981102109890534 controls
cg14963928 0.999999971402726 controls
cg14899408 0.450763367503213 controls
cg06623918 6.47409586147421e-09 controls
cg27103343 0.146187038652755 controls
cg06972019 0.497768005231491 controls
cg18962750 0.126734712263001 controls
cg19692192 0.383347592397853 controls
cg15260428 0.536030445615536 controls
cg21341821 0.359456774718987 controls
cg27592309 0.560199428661066 controls
cg13320181 0.325460195319501 controls
cg11645556 0.624574619529071 controls
cg20652899 0.773279231676644 controls
cg07730007 0.604840538842302 controls
cg11735311 0.406021066886005 controls
cg25809905 0.771454156436354 controls
cg04132199 6.47409586147421e-09 controls
cg25981315 0.796618158584234 controls
cg01691104 0.545027836558276 controls
cg01931792 0.67364036813636 controls
cg14574047 0.533722015355305 controls
cg10376053 0.673550296970761 controls
cg17888390 0.363447322729509 controls
cg12329853 0.502941943509947 controls
cg21268422 0.505330017530701 controls
cg26663490 0.538930785254593 controls
cg27191906 0.508765344393642 controls
cg22061809 0.390033936901776 controls
cg23324537 0.713769444973854 controls
cg03550620 0.216927686626368 controls
cg26887212 0.823139635400406 controls
cg08705697 6.47409586147421e-09 controls
cg07541023 6.47409586147421e-09 controls
cg16988194 0.701620277111433 controls
cg22365132 0.687958298974797 controls
cg13770114 0.811487588008615 controls
cg02556928 0.384104367024449 controls
cg14588422 0.35257263295321 controls
cg23630593 0.228453688430801 controls
cg16273979 0.834092342957907 controls
cg01389428 0.794173511102595 controls
cg03849834 0.630512838154252 controls
cg00452199 0.403520067549728 controls
cg13283896 0.442358768224434 controls
cg13609457 0.840600545084572 controls
cg15377887 0.829790883395726 controls
cg19518093 0.630018561232375 controls
cg16375265 0.0931351979263331 controls
cg13033722 0.801705737309433 controls
cg21436456 0.121452443851894 controls
cg13713821 0.630687961545579 controls
cg12350822 0.423220059813599 controls
cg12600289 0.0704994885001037 controls
cg04704294 0.994638588996933 controls
cg10219771 0.55001096429516 controls
cg03036214 0.431562899276481 controls
cg18629527 0.455798542047002 controls
cg05340255 6.47409586147421e-09 controls
cg04087571 0.830721415533478 controls
cg08750510 0.999999971402726 controls
cg08099141 0.0536760235851118 controls
cg13951069 0.794605660679749 controls
cg17463145 0.334614826451383 controls
cg06547513 0.242756674879809 controls
cg07679836 0.683714128784706 controls
cg10333023 0.637194551376283 controls
cg15852320 0.999999971402726 controls
cg10803034 0.491343667033282 controls
cg17444090 0.71245189399741 controls
cg09879382 0.758275183286295 controls
cg10512769 0.783791230741612 controls
cg18992848 0.699532806914949 controls
cg06008724 0.311745420259557 controls
cg15882591 0.669801739317347 controls
cg18656873 0.564591787137157 controls
cg26059202 0.76793890637426 controls
cg22373686 0.193913967810643 controls
cg10951975 0.848418180616651 controls
cg00883123 0.852514957242903 controls
cg01803724 0.564313714638106 controls
cg08228813 0.0490147867510242 controls
cg26678464 0.495335562398172 controls
cg27020253 0.707654972143217 controls
cg00146756 0.78109053387317 controls
cg20255370 0.935414216802547 controls
cg14367306 0.400446480897658 controls
cg03260166 0.580078290364383 controls
cg04283868 6.47409586147421e-09 controls
cg10636020 0.719934477157671 controls
cg25260426 0.512970774080222 controls
cg08330950 0.744646780113372 controls
cg02144924 0.38129651750394 controls
cg19882268 0.614737739625689 controls
cg08017756 0.91875768419415 controls
cg09777775 0.418213035369538 controls
cg00121389 0.513374286895086 controls
cg18811130 0.414025729149757 controls
cg13669036 0.630004237023135 controls
cg22729008 0.921084482779866 controls
cg26116260 6.47409586147421e-09 controls
cg11911679 0.857604727387004 controls
cg10534904 0.939487479453082 controls
cg13935577 0.574749827970362 controls
cg06146665 0.32056577644377 controls
cg13262424 0.163732568227936 controls
cg00142257 0.551527905628898 controls
cg02483449 0.814627206343664 controls
cg11789530 0.0592694393881438 controls
cg09438075 0.450636117959286 controls
cg05082466 0.94342925226107 controls
cg24726783 0.276219443870714 controls
cg18733757 0.386262816606398 controls
cg19382657 0.297246170016862 controls
cg12242373 0.175255690700546 controls
cg10997248 0.733062764855009 controls
cg10515956 0.497434691823006 controls
cg25308322 0.873929542587389 controls
cg23168000 6.47409586147421e-09 controls
cg12089490 0.72150969034607 controls
cg01253676 0.58582093500883 controls
cg07392085 0.0954384139512136 controls
cg08822891 0.709164121905157 controls
cg17077845 0.171218572466135 controls
cg09048251 0.4254279286398 controls
cg19255241 0.917600626406114 controls
cg16960810 0.58981306938695 controls
cg01951420 0.622978465215121 controls
cg17284609 0.68791915938626 controls
cg09953287 0.768730739019233 controls
cg00594167 0.407855569045508 controls
cg18603698 0.157326107861102 controls
cg17881353 0.806083104378582 controls
cg18854424 0.352716453721814 controls
cg07957069 0.549043589169073 controls
cg22315844 0.808630857145206 controls
cg02345146 0.899525269322494 controls
cg25745642 0.293938554868637 controls
cg26173946 0.406343410253612 controls
cg21951301 0.280138847926227 controls
cg22433759 0.77652474809891 controls
cg03396826 0.634221849661024 controls
cg24391279 0.656763404573953 controls
cg14975410 0.779206279525012 controls
cg26478079 0.0635621634834624 controls
cg01264639 0.373967277853458 controls
cg01776495 6.47409586147421e-09 controls
cg06585893 0.539749909635388 controls
cg22708112 0.627199670174382 controls
cg14563260 0.146829791809069 controls
cg07647771 0.833722262235934 controls
cg09812713 0.153316667342624 controls
cg09721595 0.894739833664162 controls
cg02023728 0.64315080167012 controls
cg02244263 0.144041494824576 controls
cg05609160 0.844856126191165 controls
cg06327814 0.313814236208358 controls
cg26357820 0.404997242550285 controls
cg00498804 0.743545159112982 controls
cg25477576 0.334109896287533 controls
cg23111655 0.354959935756224 controls
cg00448162 0.603000865252349 controls
cg00549451 0.170713563872784 controls
cg25422226 0.651327378935825 controls
cg20358011 0.779453832631112 controls
cg19610905 0.043142963472057 controls
cg25555059 0.797134690801481 controls
cg12548454 0.123624419676781 controls
cg18372960 0.62716958718286 controls
cg08043781 0.708762968203747 controls
cg05774698 0.505053453746394 controls
cg08231697 0.315701021020036 controls
cg16389924 0.0627612082495776 controls
cg24771877 0.624958070586523 controls
cg15090509 0.742972110869632 controls
cg22221074 0.623577568360031 controls
cg22412063 0.0803119964039519 controls
cg16274205 0.810450663146713 controls
cg20575173 0.631347068541566 controls
cg08441803 0.370826775497895 controls
cg01177709 0.876429559182858 controls
cg16273546 0.5503054871357 controls
cg14525407 0.711700682154449 controls
cg08776014 0.619050477743044 controls
cg07745373 0.761736316607377 controls
cg04709703 0.784507473392919 controls
cg07098722 0.647992013577607 controls
cg04961911 0.709921260995055 controls
cg25253705 0.80215464744706 controls
cg03335624 0.687850345838991 controls
cg06117824 0.0606619160997271 controls
cg04871807 0.784853188305212 controls
cg16127683 0.697095079833533 controls
cg20675391 0.196896207602864 controls
cg14021168 0.410622283597707 controls
cg13535736 0.756894572934791 controls
cg10640833 0.0471322824484294 controls
cg06359703 0.40905368359941 controls
cg03162314 0.645643244279748 controls
cg06761850 0.767652449468921 controls
cg02393721 0.885825838683922 controls
cg01809927 0.263771295047177 controls
cg17260474 0.739936957004644 controls
cg04898035 0.325898137508939 controls
cg18147395 0.762528779192775 controls
cg16754613 0.85589129155609 controls
cg05131526 0.452120370634758 controls
cg10780632 0.175553675192944 controls
cg17049621 0.501720602491275 controls
cg00398420 0.654758181777017 controls
cg05080940 0.527095676059789 controls
cg05478818 0.318096166291803 controls
cg10926487 0.582262064187071 controls
cg04090347 0.918416193204821 controls
cg24734575 0.201018156612201 controls
cg11456838 0.619891669993451 controls
cg12586109 0.0787303470952463 controls
cg12108730 0.434981870912325 controls
cg15447924 6.47409586147421e-09 controls
cg27655671 0.317712342587364 controls
cg06738602 0.331731470314396 controls
cg00692367 0.633898915591723 controls
cg05574313 0.162167482375651 controls
cg16017089 0.683074405727694 controls
cg27470433 0.757159322570224 controls
cg12535380 0.188224350904165 controls
cg10259518 0.558961466353529 controls
cg18002116 0.640056895822884 controls
cg01396872 0.248455121825979 controls
cg03226887 0.748138529673312 controls
cg08469491 0.229557805511598 controls
cg14712983 0.357873278602445 controls
cg06600135 6.47409586147421e-09 controls
cg25872744 0.0450130601034296 controls
cg13857086 0.04248888094223 controls
cg06347083 0.587247239318582 controls
cg01802713 0.561379073890055 controls
cg27356188 0.241102955797903 controls
cg20003034 0.375505304797934 controls
cg19326874 0.0937956924195666 controls
cg07151443 0.556310188295755 controls
cg25356468 0.688524019948077 controls
cg18292394 0.808785677443079 controls
cg12589538 0.447285107779681 controls
cg18924229 0.81157066900127 controls
cg06476685 0.984281459072308 controls
cg24087404 0.417169708719375 controls
cg07138399 0.766329567256618 controls
cg24254488 0.791588349607885 controls
cg18919478 0.169766815952769 controls
cg01806427 0.817119238082989 controls
cg14047370 0.733956504442445 controls
cg06223080 0.82098136971483 controls
cg12121075 0.43516106487593 controls
cg00632560 0.308473939694722 controls
cg02919090 0.730871701172007 controls
cg12635120 0.632407095604425 controls
cg02491457 0.243066038948583 controls
cg18702012 0.675294994504002 controls
cg06458106 0.446086671347538 controls
cg22792461 0.718783672383967 controls
cg17221584 0.935666858173034 controls
cg14019826 6.47409586147421e-09 controls
cg20511807 0.588721590161731 controls
cg15903282 0.696232862771913 controls
cg00513316 0.51901403210057 controls
cg16472904 0.824430986006381 controls
cg21238284 0.490339286352513 controls
cg11784243 0.877375855378199 controls
cg03916630 0.34259702430741 controls
cg19782271 0.925305434597082 controls
cg09548084 0.867661715706435 controls
cg03534481 0.406758816623557 controls
cg06080459 0.684607047982541 controls
cg16276108 0.469529176990865 controls
cg16667508 0.819120857855387 controls
cg05304507 0.774337958460189 controls
cg19714913 0.519959934309896 controls
cg17001106 0.047103044368805 controls
cg10884068 0.424180315312233 controls
cg17421623 0.67778496747434 controls
cg11803389 0.778243531435301 controls
cg18705808 0.520201875164068 controls
cg16719299 0.378499750453661 controls
cg10187029 0.58311937191358 controls
cg20388165 0.773142540158573 controls
cg11553311 0.715102881115826 controls
cg12002139 0.757246126627164 controls
cg21742048 0.517428882446797 controls
cg16123090 0.7996708302511 controls
cg10994086 0.102026025725142 controls
cg03935359 0.80123808625749 controls
cg08449049 0.481568019741402 controls
cg19238415 0.490226164954491 controls
cg03345232 0.603943545051739 controls
cg11566358 0.835179800658446 controls
cg03540731 0.287904688504168 controls
cg27543320 0.699504886686135 controls
cg25164009 0.317381704982296 controls
cg06468454 0.872440771218892 controls
cg10624665 0.551619409413801 controls
cg18762036 6.47409586147421e-09 controls
cg00707814 0.504487539189134 controls
cg19832721 0.658425359206593 controls
cg26247309 0.502582602588808 controls
cg09041389 0.551063103127561 controls
cg24554151 0.354030155684001 controls
cg10249074 0.43332886866676 controls
cg01203153 0.898533466116711 controls
cg19016332 0.310182584184181 controls
cg14668889 0.491676295993029 controls
cg03410223 6.47409586147421e-09 controls
cg08645402 0.329529245309521 controls
cg07814289 0.722439284970626 controls
cg16217803 0.497394848423005 controls
cg04297819 0.336241196423504 controls
cg23707590 0.736383126412502 controls
cg22383121 0.46784656386335 controls
cg06463313 0.649483372774757 controls
cg17611235 0.750736529958435 controls
cg12863693 0.809818263695476 controls
cg00095930 0.35680868496478 controls
cg16342193 0.605333494471418 controls
cg21892295 0.975686165390543 controls
cg04530015 0.754584754078102 controls
cg05726764 0.962452302323335 controls
cg08731435 0.403924183878988 controls
cg02553054 0.485057969633665 controls
cg02136620 0.786551592190279 controls
cg08380478 0.778982949240424 controls
cg27168291 0.847038456577586 controls
cg04304121 0.547949038311758 controls
cg25457886 0.943418439304588 controls
cg19357999 0.54889287276424 controls
cg15700661 0.402742830612405 controls
cg20583141 0.601434632243126 controls
cg15605315 0.0237245223969619 controls
cg08547097 0.165003992201892 controls
cg04006266 0.736900361902554 controls
cg03061435 0.48321932081352 controls
cg06974175 0.759464837435763 controls
cg05241015 0.201172387034133 controls
cg05360138 6.47409586147421e-09 controls
cg06346307 0.825674221969933 controls
cg07734975 0.754859974046236 controls
cg01607369 0.694869185335171 controls
cg26408600 0.259240487269182 controls
cg04495270 0.832789002742522 controls
cg09142166 0.639384455452154 controls
cg13572260 0.552820764756539 controls
cg08355863 0.563992794295524 controls
cg05232694 0.739114681208765 controls
cg04901835 0.864463704610101 controls
cg18930100 0.181571030170212 controls
cg01148193 6.47409586147421e-09 controls
cg23884423 0.874326950181263 controls
cg04048634 0.594388811557522 controls
cg05293216 0.867788316695069 controls
cg24228952 0.813974750093069 controls
cg27564939 0.0192833506639226 controls
cg23696949 0.748343490549152 controls
cg05302531 0.395714897953981 controls
cg05569176 0.524439796437438 controls
cg08936645 0.878120185547392 controls
cg27385193 0.477665652370034 controls
cg06994016 0.760321143643538 controls
cg02175308 0.571456802659239 controls
cg02100629 0.243317996942005 controls
cg15717225 0.178877272384749 controls
cg21433558 0.385105312511527 controls
cg14566696 6.47409586147421e-09 controls
cg12810212 0.183477325322336 controls
cg17226286 0.781864449116758 controls
cg03563354 0.218484948444114 controls
cg05945230 0.653698794943826 controls
cg08795084 0.48701601887728 controls
cg25019378 0.418963589716677 controls
cg01707361 0.38382402136883 controls
cg20696605 0.622823213330821 controls
cg10701640 0.884755819412785 controls
cg14003231 0.812728211135653 controls
cg02854229 0.667465721115564 controls
cg12719836 0.636648296950066 controls
cg13416381 0.620387312642398 controls
cg09636302 0.299683930801582 controls
cg04845466 0.712661857699518 controls
cg08333606 0.639854239305932 controls
cg11830800 0.829458523837535 controls
cg11091397 0.646866259648242 controls
cg05281796 0.968800721151381 controls
cg24247231 0.757725219270089 controls
cg04656451 0.51104667568063 controls
cg27501686 0.397328742981205 controls
cg24797456 0.187525621911122 controls
cg17865955 0.90036981865594 controls
cg15350071 0.947147041691045 controls
cg03366574 0.407988129255181 controls
cg27068330 0.263555872153193 controls
cg21212076 0.755090391901274 controls
cg13848773 6.47409586147421e-09 controls
cg08035082 0.186946264865206 controls
cg17917325 0.497196779196106 controls
cg11302401 0.969982924534202 controls
cg12648931 0.295082866644567 controls
cg16786516 0.304198645601374 controls
cg02952635 0.2851444633846 controls
cg19463078 0.272073270263084 controls
cg13944111 0.99962169688422 controls
cg11893127 0.802099221525564 controls
cg24484352 0.425262743663389 controls
cg07268726 0.575791976048861 controls
cg11399254 0.509970947790294 controls
cg14059543 0.469602847521014 controls
cg08636573 0.557991936993735 controls
cg18146074 0.640387497735781 controls
cg04465784 0.56123656154982 controls
cg00424286 0.340389954056559 controls
cg10386431 0.528991024544983 controls
cg22852734 6.47409586147421e-09 controls
cg18204760 0.742182344090367 controls
cg03166753 0.365721448844911 controls
cg08461949 0.651536813932875 controls
cg07050504 0.704169921243913 controls
cg00036119 0.714195626260293 controls
cg09101151 0.758681257754117 controls
cg27487796 0.477490154932576 controls
cg10908196 0.368833081506994 controls
cg24868305 0.380744999746299 controls
cg16525761 6.47409586147421e-09 controls
cg15255827 0.446720529000401 controls
cg14543764 0.221723429522117 controls
cg23695037 0.726323972756189 controls
cg04727116 0.0506852219587165 controls
cg05490993 0.277865184097806 controls
cg25314152 0.892182030462399 controls
cg20652464 0.668406493552676 controls
cg11934427 0.64867465717305 controls
cg14805174 0.531764716969032 controls
cg06698575 0.655732203731863 controls
cg09926783 0.614976677347862 controls
cg01815076 6.47409586147421e-09 controls
cg27475126 0.776219294818833 controls
cg18745035 0.448082071564593 controls
cg16230307 6.47409586147421e-09 controls
cg14210620 0.155615227836079 controls
cg01942845 0.621048550458271 controls
cg00810483 0.608819711255202 controls
cg12118013 0.525077107539822 controls
cg17774634 0.0633615567072768 controls
cg15713707 0.44533963382207 controls
